"FVH","sexo","edad","horas_tnr","ingreso_mensual","nivel_pobreza","etnia","afrod","discapacidad","zona","entidad","region","escolaridad","est_dis","upm","factor"
"10004480612","Mujer",59,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,44,180
"10004480614","Hombre",13,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,44,180
"10004480615","Hombre",13,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,44,180
"10004500112","Mujer",22,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",2,45,195
"10004500214","Mujer",17,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,45,195
"10004500412","Mujer",64,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",2,45,195
"10004500512","Mujer",38,80,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,45,195
"10004500612","Hombre",19,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,45,195
"10004500613","Mujer",14,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,45,195
"10004500614","Mujer",13,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,45,195
"10004630113","Mujer",19,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,46,202
"10004630114","Mujer",17,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,46,202
"10004630412","Mujer",27,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,46,202
"10004630513","Hombre",12,6,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",2,46,202
"10004630611","Mujer",56,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",2,46,202
"10004630612","Mujer",24,56,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Tecnicatura",2,46,202
"10004750112","Mujer",49,8,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",2,47,191
"10004750212","Mujer",50,20,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Aguascalientes","Centro","Secundaria",2,47,191
"10004750512","Hombre",80,25,8804,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,47,191
"10004750514","Mujer",38,60,652,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,47,191
"10004750515","Hombre",16,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,47,191
"10004750516","Mujer",15,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,47,191
"10004870112","Mujer",53,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Tecnicatura",3,48,244
"10004870116","Hombre",21,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,48,244
"10004870312","Mujer",36,56,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,48,244
"10004870313","Hombre",15,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,48,244
"10004870314","Mujer",14,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,48,244
"10004870512","Hombre",13,0,4230,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,48,244
"10004870611","Mujer",64,28,17705,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Normal",3,48,244
"10004990211","Hombre",60,60,31304,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,49,162
"10004990212","Mujer",59,53,25435,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,49,162
"10004990312","Mujer",20,14,12717,"No Pobreza","No","No","Si","Urbana","Aguascalientes","Centro","Licenciatura",3,49,162
"10004990512","Mujer",16,2,2690,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,49,162
"10004990513","Mujer",13,2,2690,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,49,162
"10005020212","Mujer",62,26,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,50,203
"10005020411","Mujer",49,56,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,50,203
"10005020414","Hombre",22,4,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,50,203
"10005020511","Hombre",41,15,4747,"No Pobreza","No","No","Si","Urbana","Aguascalientes","Centro","Preparatoria",3,50,203
"10005020513","Mujer",34,28,198,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,50,203
"10005020611","Mujer",27,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,50,203
"10005140114","Mujer",41,34,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,51,176
"10005260111","Hombre",70,21,5902,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Primaria",1,52,198
"10005260112","Mujer",66,98,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",1,52,198
"10005260511","Mujer",43,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,52,198
"10005260514","Hombre",15,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,52,198
"10005260515","Mujer",13,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,52,198
"10005360212","Mujer",41,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,53,209
"10005360213","Hombre",17,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,53,209
"10005360315","Mujer",21,2,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,53,209
"10005360512","Mujer",43,36,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Aguascalientes","Centro","Licenciatura",3,53,209
"10005360513","Hombre",13,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,53,209
"10005360612","Mujer",39,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,53,209
"10005360613","Mujer",13,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,53,209
"10005500612","Hombre",21,7,10272,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,55,263
"10005500613","Mujer",19,3,3913,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,55,263
"10005670511","Mujer",46,42,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,56,204
"10005670614","Mujer",17,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,56,204
"10005670615","Hombre",15,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,56,204
"10005780112","Hombre",17,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,57,183
"10005780113","Mujer",14,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,57,183
"10005780313","Hombre",17,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,57,183
"10005780413","Mujer",27,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,57,183
"10005950112","Mujer",48,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,59,219
"10005950413","Mujer",39,30,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,59,219
"10005950512","Mujer",61,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",3,59,219
"10006090314","Mujer",19,48,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,60,204
"10006090413","Mujer",12,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,60,204
"10006090512","Mujer",33,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",2,60,204
"10006090613","Mujer",12,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,60,204
"10006170112","Mujer",31,56,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,61,219
"10006170215","Hombre",23,27,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,61,219
"10006170311","Hombre",60,22,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Tecnicatura",3,61,219
"10006170612","Hombre",19,5,984,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,61,219
"10006170613","Mujer",18,14,984,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,61,219
"10006290412","Hombre",12,1,2543,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Primaria",3,62,179
"10006290511","Mujer",63,8,19565,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Normal",3,62,179
"10006320113","Hombre",30,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,63,177
"10006320114","Hombre",15,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,63,177
"10006320213","Hombre",22,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",2,63,177
"10006320412","Mujer",32,49,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",2,63,177
"10006420212","Mujer",42,60,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",3,64,202
"10006420213","Hombre",16,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,64,202
"10006420413","Mujer",62,25,5934,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,64,202
"10006420511","Mujer",56,14,7912,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,64,202
"10006420614","Hombre",18,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,64,202
"10006500112","Mujer",32,96,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,65,201
"10006500113","Mujer",12,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",1,65,201
"10006500611","Hombre",65,50,4891,"No Pobreza","No","No","Si","Urbana","Aguascalientes","Centro","Licenciatura",1,65,201
"10006630114","Mujer",17,8,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,66,220
"10006630311","Mujer",44,26,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,66,220
"10006630313","Hombre",17,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,66,220
"10006630512","Mujer",51,40,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,66,220
"10006630613","Hombre",18,3,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,66,220
"10006630614","Mujer",15,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,66,220
"10006750113","Hombre",12,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",1,67,207
"10006750212","Mujer",43,35,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,67,207
"10006750213","Mujer",19,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,67,207
"10006750214","Mujer",16,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,67,207
"10006750215","Hombre",13,28,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,67,207
"10006750315","Mujer",32,28,14870,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,67,207
"10006750316","Mujer",21,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",1,67,207
"10006750318","Mujer",15,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,67,207
"10006750416","Mujer",14,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,67,207
"10006870111","Mujer",49,66,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870112","Hombre",48,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870115","Mujer",13,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870116","Hombre",12,7,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",1,68,193
"10006870213","Mujer",13,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870311","Mujer",48,24,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870313","Hombre",19,10,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,68,193
"10006870314","Mujer",24,30,787,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",1,68,193
"10006870412","Mujer",58,18,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870415","Mujer",24,24,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",1,68,193
"10006870612","Hombre",32,5,0,"Pobreza por Ingresos Extrema","No","No","Si","Urbana","Aguascalientes","Centro","Licenciatura",1,68,193
"10006940113","Hombre",22,4,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,69,214
"10006940114","Mujer",14,2,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,69,214
"10006940311","Mujer",32,2,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,69,214
"10006940413","Hombre",14,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,69,214
"10006940512","Mujer",41,5,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,69,214
"10006940513","Mujer",18,0,11739,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,69,214
"10006940514","Hombre",17,3,11739,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,69,214
"10006940515","Mujer",14,2,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,69,214
"10006940611","Hombre",57,2,33261,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,69,214
"10007060111","Mujer",59,22,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,70,196
"10007060115","Hombre",14,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,70,196
"10007060211","Mujer",56,4,24590,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,70,196
"10007060212","Mujer",24,4,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,70,196
"10007060511","Mujer",80,2,27541,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,70,196
"10007060611","Hombre",65,0,34426,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,70,196
"10007060612","Mujer",63,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,70,196
"10007060613","Hombre",17,1,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Preparatoria",3,70,196
"10007180311","Hombre",75,21,21705,"No Pobreza","No","No","Si","Urbana","Aguascalientes","Centro","Preparatoria",3,71,200
"10007180412","Mujer",13,6,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,71,200
"10007180612","Mujer",64,35,2951,"Pobreza por Ingresos","No","No","No","Urbana","Aguascalientes","Centro","Primaria",3,71,200
"10007200312","Mujer",45,0,7826,"No Pobreza","No","No","Si","Urbana","Aguascalientes","Centro","Preparatoria",3,72,223
"10007200313","Hombre",21,21,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Licenciatura",3,72,223
"10007200314","Mujer",14,20,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",3,72,223
"10007200413","Hombre",12,0,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Primaria",3,72,223
"10007340111","Mujer",65,12,5938,"No Pobreza","No","No","No","Urbana","Aguascalientes","Centro","Primaria",2,73,223
"10007340212","Mujer",25,14,0,"Pobreza por Ingresos Extrema","No","No","No","Urbana","Aguascalientes","Centro","Secundaria",2,73,223
