folioviv,tipo_viv,mat_pared,mat_techos,mat_pisos,antiguedad,antigua_ne,cocina,cocina_dor,cuart_dorm,num_cuarto,lugar_coc,agua_ent,ab_agua,agua_noe,dotac_agua,excusado,uso_compar,sanit_agua,biodigest,bano_comp,bano_excus,bano_regad,drenaje,disp_elect,focos,focos_ahor,combus,fogon_chi,eli_basura,tenencia,renta,estim_pago,pago_viv,pago_mesp,tipo_adqui,viv_usada,finan_1,finan_2,finan_3,finan_4,finan_5,finan_6,finan_7,finan_8,num_dueno1,hog_dueno1,num_dueno2,hog_dueno2,escrituras,lavadero,fregadero,regadera,tinaco_azo,cisterna,pileta,calent_sol,calent_gas,calen_lena,medid_luz,bomba_agua,tanque_gas,aire_acond,calefacc,p_grietas,p_pandeos,p_levanta,p_humedad,p_fractura,p_electric,p_tuberias,tot_resid,tot_hom,tot_muj,tot_hog,ubica_geo,tam_loc,est_socio,est_dis,upm,factor,procaptar
1966593716,1,7,08,2,90,,1,2,3,5,1,3,,6,,2,2,3,2,0,1,0,5,1,7,7,3,,4,4, ,200, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,3,2,1,1,19014,4,1,396,0006593,40,0
1966593717,1,7,03,2,40,,1,2,3,6,1,3,,6,,2,2,3,2,0,1,0,5,1,6,6,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,19014,4,1,396,0006593,40,0
1966593718,1,7,03,2,60,,1,2,1,5,1,3,,6,,1,2,1,2,1,1,0,2,1,5,4,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,1,1,1,2,1,2,2,2,2,2,2,2,2,1,1,1,1,2,2,2,2,1,1,1,19014,4,1,396,0006593,40,0
1966593919,2,7,08,2,55,,1,2,1,2,1,3,,1,,2,1,3,2,0,1,0,5,1,2,2,3,,4,4, ,500, ,,4,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,1,2,2,1,1,0,1,19014,4,1,396,0006593,40,0
1966593920,2,7,07,2,23,,1,2,2,3,1,3,,1,,2,2,3,2,0,1,0,5,1,3,3,3,,4,4, ,1000, ,,2,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,7,2,5,1,19014,4,1,396,0006593,40,0
1966593922,1,7,08,3,99,,1,2,1,5,1,2,3,,1,1,2,3,2,0,1,0,5,1,3,0,3,,4,4, ,1000, ,,4,,,,,,,,,,01,1,,,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,2,2,2,1,1,1,19014,4,1,396,0006593,40,0
1966593923,1,7,03,2,40,,1,2,1,3,1,1,3,,1,1,2,1,2,1,1,0,2,1,4,4,3,,4,4, ,300, ,,4,,,,,,,,,,01,1,,,4,1,1,1,1,2,2,2,2,2,2,2,1,2,2,1,1,1,1,1,2,2,2,1,1,1,19014,4,1,396,0006593,40,0
1966593924,1,7,03,2,80,,1,2,2,6,1,3,,1,,2,2,3,2,0,1,0,5,1,6,0,1,1,4,4, ,1000, ,,4,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,2,2,5,3,2,1,19014,4,1,396,0006593,40,0
1966594019,1,8,10,3,4,,1,2,2,4,1,3,,3,,2,2,2,2,0,1,1,2,1,10,10,3,,4,4, ,3000, ,,3,,,,,,,,,8,01,1,02,1,3,2,2,1,1,2,2,1,2,2,1,2,2,2,2,1,2,2,1,2,2,2,5,3,2,1,19014,4,1,396,0006594,44,0
1966594020,1,7,08,2,88,,1,2,5,6,1,1,1,,2,1,2,2,2,2,0,0,2,1,9,9,3,,4,4, ,1200, ,,3,,,,,,,,,8,01,1,,,1,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,2,0,1,19014,4,1,396,0006594,44,0
1966594022,1,7,10,2,40,,1,2,3,5,1,2,1,,2,1,2,2,2,1,1,0,2,1,7,1,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,2,2,6,2,4,1,19014,4,1,396,0006594,44,0
1966594023,1,8,10,2,12,,1,2,2,3,1,2,1,,3,2,2,3,2,0,1,0,5,1,4,4,3,,4,4, ,1300, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,19014,4,1,396,0006594,44,0
1966594024,2,8,03,2,26,,1,2,3,6,1,1,1,,2,2,2,3,2,0,1,1,2,1,8,8,3,,4,4, ,2000, ,,3,,,,,,,,,8,01,1,,,3,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,6,3,3,1,19014,4,1,396,0006594,44,0
1966594301,1,8,10,2,52,,1,2,3,6,1,1,2,,2,2,2,3,2,0,1,0,5,1,4,2,3,,4,4, ,700, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,1,396,0006594,44,0
1966594302,2,8,10,2,40,,1,2,1,3,1,1,2,,2,2,2,3,2,0,1,0,5,1,6,4,1,1,4,4, ,850, ,,3,,,,,,,,,8,01,1,,,1,2,1,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,1,396,0006594,44,0
1966594303,2,8,10,2,4,,2,,1,1,4,2,2,,2,2,1,3,2,0,1,0,2,5, , ,1,1,4,4, ,300, ,,3,,,,,,,,,8,01,1,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,1,396,0006594,44,0
1966594304,2,8,10,2,50,,1,2,3,4,1,1,2,,2,2,2,3,2,0,1,0,5,1,5,3,1,1,4,4, ,500, ,,3,,,,,,,,,8,01,1,,,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,3,2,1,1,19014,4,1,396,0006594,44,0
1966594305,1,8,10,2,16,,1,2,2,4,1,3,,3,,2,2,3,2,0,1,0,5,1,4,2,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,1,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,3,0,1,19014,4,1,396,0006594,44,0
1966594607,1,8,10,2,5,,1,2,4,5,1,2,1,,5,1,2,3,2,1,1,0,5,1,8,8,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,1,1,1,2,2,2,1,2,1,2,2,2,2,1,2,2,1,2,2,2,7,3,4,1,19014,4,1,396,0006594,44,0
1966594608,1,8,10,2,8,,1,2,1,3,1,3,,3,,2,1,3,2,0,1,0,5,1,5,5,1,1,4,4, ,800, ,,2,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,2,3,1,19014,4,1,396,0006594,44,0
1966594609,1,8,10,2,3,,2,,1,1,5,3,,1,,2,2,3,2,0,1,0,5,5, , ,1,2,4,4, ,1000, ,,5,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,19014,4,1,396,0006594,44,0
1966594610,1,8,10,3,10,,1,2,2,5,1,1,2,,1,1,2,3,2,1,1,0,5,1,6,5,3,,4,4, ,1500, ,,2,,,,,,,,,8,01,1,,,2,2,2,1,2,2,1,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,4,3,1,1,19014,4,1,396,0006594,44,0
1966594611,1,7,10,2,45,,1,2,4,7,1,1,3,,1,1,2,3,2,0,2,1,5,1,7,7,1,1,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,2,2,1,1,2,2,2,2,1,2,1,2,2,2,2,1,1,2,1,2,2,2,5,3,2,1,19014,4,1,396,0006594,44,0
1966594612,1,8,10,2,18,,1,2,4,5,1,1,2,,1,1,2,1,2,1,0,0,2,1,8,4,3,,4,4, ,2000, ,,3,,,,,,,,,8,02,1,,,3,2,1,1,2,2,2,2,1,2,1,2,2,2,2,2,2,2,1,2,2,2,6,3,3,1,19014,4,1,396,0006594,44,0
1966594813,2,8,10,3, ,1,1,2,5,6,2,2,2,,2,1,2,3,2,1,0,0,5,1,7,7,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,6,3,3,1,19014,4,1,396,0006594,44,0
1966594814,1,7,03,2,30,,1,2,2,4,1,2,2,,1,2,2,3,2,0,1,0,5,1,4,2,3,,4,5, ,2000, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,1,2,2,2,2,1,2,2,2,2,2,1,1,1,19014,4,1,396,0006594,44,0
1966594815,1,8,10,2,20,,1,2,4,6,1,1,2,,1,1,2,1,2,1,1,0,2,1,11,0,3,,4,4, ,2000, ,,3,,,,,,,,,8,01,1,02,1,3,2,1,1,1,2,2,2,1,2,1,2,1,2,2,1,2,2,2,2,2,2,2,1,1,1,19014,4,1,396,0006594,44,0
1966594816,2,5,03,2, ,1,1,2,4,5,1,2,2,,1,1,2,3,2,0,1,0,5,1,7,7,3,,4,4, ,500, ,,4,,,,,,,,,,01,1,,,4,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,1,1,0,1,19014,4,1,396,0006594,44,0
1966594817,2,7,03,2,49,,1,2,4,5,1,1,2,,1,1,2,2,2,0,1,0,2,1,4,4,1,1,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,1,1,2,2,2,3,1,2,1,19014,4,1,396,0006594,44,0
1966594818,2,8,10,2,4,,1,2,2,3,2,2,2,,1,2,2,3,2,1,0,0,2,1,4,3,3,,4,4, ,2000, ,,3,,,,,,,,,8,01,1,,,2,2,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,4,1,1,19014,4,1,396,0006594,44,0
1966595201,2,7,03,2,30,,1,2,2,3,1,3,,4,,2,2,3,2,0,1,0,5,1,6,6,3,,4,2, ,800, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,3,1,2,1,19014,4,1,396,0006595,49,0
1966595202,2,8,10,3,6,,1,2,1,3,1,1,2,,5,1,2,1,2,1,0,0,2,1,10,10,3,,4,4, ,1000, ,,2,,,,,,,,,8,01,1,,,3,2,1,1,1,2,2,2,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,1,2,1,19014,4,1,396,0006595,49,0
1966595203,2,8,03,1,25,,2,,2,2,1,2,1,,5,2,2,3,2,0,1,0,2,1,2,0,1,2,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,5,4,1,1,19014,4,1,396,0006595,49,0
1966595205,2,7,02,2,50,,1,2,3,4,1,2,1,,5,2,2,3,2,0,1,0,2,1,3,3,3,,4,2, ,1000, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,1,2,2,8,3,5,1,19014,4,1,396,0006595,49,0
1966595206,1,7,03,2,12,,1,1,2,2,1,3,,1,,2,2,3,2,0,1,0,5,1,3,3,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,3,2,1,19014,4,1,396,0006595,49,0
1966595507,2,8,03,2,30,,1,2,2,4,1,1,2,,5,2,1,3,2,0,1,0,5,1,5,5,3,,7,2, ,1500, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,4,2,2,1,19014,4,1,396,0006595,49,0
1966595508,2,8,10,2,51,,1,2,2,3,2,2,2,,5,1,2,3,2,0,1,0,5,1,4,3,1,1,4,4, ,500, ,,3,,,,,,,,,8,01,1,02,1,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,2,2,2,1,2,5,1,4,1,19014,4,1,396,0006595,49,0
1966595509,1,8,10,3,24,,1,2,4,7,1,1,2,,5,1,2,1,2,1,1,0,2,1,9,8,3,,3,4, ,2500, ,,2,,,,,,,,,8,01,1,02,1,1,2,1,1,1,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,4,2,2,1,19014,4,1,396,0006595,49,0
1966595510,2,7,03,2,60,,1,2,3,6,1,2,1,,5,2,2,3,2,0,1,0,5,1,6,4,3,,4,4, ,2000, ,,4,,,,,,,,,,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,0,1,1,19014,4,1,396,0006595,49,0
1966595511,1,7,03,2,10,,1,2,1,2,1,2,2,,5,2,2,2,2,0,1,0,2,1,2,0,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,1,2,2,2,1,1,1,19014,4,1,396,0006595,49,0
1966595512,1,8,03,2,15,,1,1,2,4,1,1,2,,5,1,2,2,2,0,1,0,2,1,13,13,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,2,2,2,1,2,2,2,1,1,1,19014,4,1,396,0006595,49,0
1966595713,1,7,10,2,13,,1,2,3,4,1,2,1,,5,1,2,2,2,1,0,0,2,1,8,8,3,,3,4, ,2000, ,,3,,,,,,,,,8,01,1,,,2,2,1,1,1,2,1,2,1,2,1,1,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,1,396,0006595,49,0
1966595714,1,7,03,2,35,,1,1,1,3,1,2,1,,5,2,2,3,2,0,1,0,5,1,3,3,1,1,4,4, ,1500, ,,1,1,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,1,1,0,1,19014,4,1,396,0006595,49,0
1966595715,1,7,03,2,40,,1,2,3,6,4,2,1,,5,2,2,3,2,0,1,0,5,1,7,4,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,2,2,2,2,1,1,1,19014,4,1,396,0006595,49,0
1966595716,1,7,03,2,24,,1,2,5,6,1,2,1,,5,2,2,3,2,0,1,0,5,1,7,7,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,4,1,3,1,19014,4,1,396,0006595,49,0
1966595717,2,7,03,2,60,,1,2,2,5,1,2,1,,5,2,1,3,2,0,1,0,5,1,5,5,3,,4,4, ,1500, ,,1,1,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,2,1,1,2,2,2,0,2,1,19014,4,1,396,0006595,49,0
1966595919,1,7,03,2,60,,1,2,1,4,1,2,1,,5,1,2,2,2,0,1,0,2,1,4,4,1,1,4,4, ,1500, ,,1,1,,,,,,,,8,01,1,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,1,0,1,1,19014,4,1,396,0006595,49,0
1966595920,2,8,10,2,13,,1,2,2,3,1,2,1,,5,2,1,3,2,0,1,0,5,1,5,3,1,1,4,4, ,1300, ,,2,,,,,,,,,8,01,1,,,2,1,2,2,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,1,2,2,4,1,3,1,19014,4,1,396,0006595,49,0
1966595921,1,7,03,2,27,,1,2,2,4,2,3,,1,,2,1,3,2,0,1,0,5,1,4,1,1,1,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,4,2,2,1,19014,4,1,396,0006595,49,0
1966595922,1,7,10,2,17,,1,2,1,6,1,2,1,,5,2,2,3,2,0,1,0,5,1,6,6,1,1,4,4, ,2000, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,1,1,1,19014,4,1,396,0006595,49,0
1966595923,1,8,03,2,21,,1,2,5,7,1,1,1,,5,1,2,2,2,1,0,0,2,1,8,8,3,,4,4, ,2000, ,,3,,,,,,,,,8,01,1,,,1,2,1,1,2,2,2,2,2,2,1,2,1,2,2,2,1,2,2,2,1,2,1,0,1,1,19014,4,1,396,0006595,49,0
1966595924,1,8,10,2,5,,2,,1,3,1,2,1,,5,1,2,2,2,1,0,0,2,1,5,5,3,,4,4, ,2500, ,,3,,,,,,,,,8,01,1,,,3,2,2,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,1,0,1,1,19014,4,1,396,0006595,49,0
1966596201,2,8,10,2,1,,1,2,1,3,1,3,,2,,2,1,3,2,0,1,0,5,1,11,11,3,,4,4, ,1300, ,,3,,,,,,,,7,,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,1,1,1,1,1,2,4,2,2,1,19014,4,2,394,0006596,38,0
1966596203,2,8,10,2,55,,2,,1,2,2,3,,3,,2,2,3,2,0,1,0,5,1,2,0,3,,4,4, ,1800, ,,3,,,,,,,,,8,01,1,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,0,1,1,19014,4,2,394,0006596,38,0
1966596204,2,8,03,2,30,,1,2,1,2,1,3,,3,,3,,,, , , ,5,1,4,4,1,1,4,4, ,1500, ,,2,,,,,,,,7,,01,1,,,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,19014,4,2,394,0006596,38,0
1966596205,1,8,10,2,3,,1,1,4,5,1,3,,3,,2,2,3,2,0,1,0,5,1,8,8,1,1,4,4, ,1000, ,,2,,,,,,,,,8,01,1,,,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,19014,4,2,394,0006596,38,0
1966596206,1,7,10,2,19,,1,2,2,5,1,3,,5,,2,2,3,2,0,1,0,5,1,5,5,1,1,4,4, ,800, ,,4,,,,,,,,,,01,1,,,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,19014,4,2,394,0006596,38,0
1966596508,2,7,03,2,42,,1,2,2,4,2,2,1,,5,2,2,3,2,0,2,0,5,1,6,4,3,,4,4, ,1000, ,,1,1,,,,,,,,8,02,1,,,1,2,1,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,19014,4,2,394,0006596,38,0
1966596509,2,7,03,2,80,,1,2,1,2,1,2,1,,4,2,1,3,2,0,1,0,5,4,1,1,3,,4,2, ,1500, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,19014,4,2,394,0006596,38,0
1966596510,2,8,10,2,47,,1,1,4,5,1,2,1,,4,2,2,3,2,0,1,1,5,1,6,6,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,,,3,2,2,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,19014,4,2,394,0006596,38,0
1966596511,2,7,03,3,24,,1,2,3,4,2,2,1,,5,2,2,3,2,0,1,0,5,1,9,9,3,,3,4, ,1200, ,,2,,,,,,,,,8,01,1,,,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,8,2,6,1,19014,4,2,394,0006596,38,0
1966596713,2,8,03,2,5,,2,,1,1,4,2,1,,2,2,1,3,2,0,1,0,5,1,3,3,1,2,7,4, ,600, ,,3,,,,,,,,,8,02,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,1,2,2,2,5,3,2,1,19014,4,2,394,0006596,38,0
1966596715,2,8,10,2,25,,1,2,2,3,2,2,1,,2,2,2,3,2,0,1,0,5,1,4,4,3,,7,4, ,1500, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,7,3,4,1,19014,4,2,394,0006596,38,0
1966596717,1,8,10,2,80,,1,2,2,3,1,2,2,,3,2,2,3,2,0,1,0,3,1,6,3,1,2,4,4, ,1500, ,,2,,,,,,,,,8,01,1,,,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,2,394,0006596,38,0
1966596718,2,8,08,2,30,,1,2,3,4,2,2,2,,3,2,2,3,2,0,1,0,5,1,5,2,3,,5,4, ,1500, ,,2,,,,,,,,,8,01,1,,,4,2,2,2,2,1,2,2,2,2,1,2,2,2,2,1,1,2,2,1,2,2,4,0,4,1,19014,4,2,394,0006596,38,0
1966596919,2,7,08,2,70,,1,1,1,1,1,2,1,,1,2,2,3,2,0,1,0,5,1,2,2,3,,4,4, ,300, ,,4,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,1,1,1,2,1,1,2,1,0,1,1,19014,4,2,394,0006596,38,0
1966596921,2,8,03,2,1,,1,2,2,3,1,2,1,,4,2,1,3,2,0,1,0,5,1,3,3,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,4,3,1,1,19014,4,2,394,0006596,38,0
1966596922,2,8,03,2,35,,1,2,2,3,2,2,1,,2,2,1,3,2,0,2,0,5,1,3,2,1,1,4,2, ,1000, ,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,1,1,1,2,1,2,2,1,1,1,19014,4,2,394,0006596,38,0
1966596923,2,7,03,2,1,,2,,1,1,6,3,,3,,2,1,3,2,0,1,0,5,1,2,2,1,1,4,4, ,300, ,,4,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,9,3,0,3,1,19014,4,2,394,0006596,38,0
1966596924,2,8,10,2,2,,1,2,1,3,1,1,1,,1,2,1,3,2,1,1,0,2,1,6,6,3,,4,4, ,3000, ,,2,,,,,,,,,8,01,1,02,1,2,2,1,1,1,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,2,394,0006596,38,0
1966597201,1,8,10,3,20,,1,2,3,5,1,1,1,,1,1,2,1,2,0,1,1,1,1,15,15,3,,3,2, ,1500, ,,,,,,,,,,,,,,,,,2,1,1,1,1,1,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,5,2,3,1,19014,4,2,394,0006597,42,0
1966597202,1,8,10,2,39,,1,2,4,5,1,1,1,,1,1,2,1,2,2,1,0,2,1,8,8,3,,4,4, ,5000, ,,3,,,,,,,,,8,01,1,,,3,2,2,1,1,2,1,1,1,2,1,1,1,2,2,2,2,2,1,2,1,2,2,2,0,1,19014,4,2,394,0006597,42,0
1966597203,1,8,09,2,38,,1,2,4,5,1,1,1,,1,2,2,3,2,0,1,0,2,1,7,7,3,,4,4, ,5000, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,2,1,1,1,19014,4,2,394,0006597,42,0
1966597204,2,7,10,2,75,,1,2,4,5,1,2,1,,1,1,2,1,2,1,1,0,2,1,8,5,3,,4,4, ,5000, ,,3,,,,,,,,,8,01,1,,,4,1,2,1,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,2,2,1,0,1,1,19014,4,2,394,0006597,42,0
1966597407,2,8,10,3,25,,1,2,1,2,1,1,1,,1,2,1,3,2,0,0,1,2,1,2,2,3,,4,4, ,1000, ,,5,,,,,,,,,,01,1,,,2,1,1,1,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19014,4,2,394,0006597,42,0
1966597410,1,8,03,2,50,,1,2,2,3,2,1,1,,1,1,2,2,2,1,0,0,2,1,3,3,3,,4,4, ,1000, ,,4,,,,,,,,,,01,1,,,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,19014,4,2,394,0006597,42,0
1966597411,1,8,10,3,30,,1,2,1,5,1,1,1,,1,1,2,1,2,1,0,0,2,1,10,10,3,,4,2, ,1500, ,,,,,,,,,,,,,,,,,1,1,1,1,2,2,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,1,19014,4,2,394,0006597,42,0
1966597412,1,8,10,3,40,,1,1,3,4,1,1,1,,1,2,2,3,2,0,1,0,2,1,7,7,3,,4,4, ,1000, ,,2,,,,,,,,,8,01,1,,,1,1,2,2,1,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,0,5,1,19014,4,2,394,0006597,42,0
1966597614,1,7,10,2,26,,1,2,3,4,1,3,,6,,2,1,3,2,0,1,0,3,1,6,3,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,19014,4,2,394,0006597,42,0
1966597615,2,8,10,2,5,,1,2,2,3,1,3,,6,,2,1,3,2,0,1,0,5,1,10,10,3,,4,4, ,1500, ,,3,,,,,,,,,8,01,1,02,1,3,2,2,2,2,2,1,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,5,3,2,1,19014,4,2,394,0006597,42,0
1966597616,1,8,10,2,20,,1,2,2,3,1,3,,6,,2,2,3,2,0,1,0,5,1,3,1,3,,4,4, ,600, ,,4,,,,,,,,,,01,1,,,1,2,2,2,2,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,7,3,4,1,19014,4,2,394,0006597,42,0
1966597618,1,7,10,2,28,,1,2,3,4,1,3,,1,,2,2,3,2,0,1,0,5,1,6,3,3,,4,4, ,1000, ,,3,,,,,,,,,8,01,1,,,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,1,1,1,1,2,4,2,2,1,19014,4,2,394,0006597,42,0
1966597919,1,7,03,2,50,,1,2,1,2,1,2,1,,5,2,2,3,2,0,1,0,5,1,3,2,3,,4,2, ,1500, ,,,,,,,,,,,,,,,,,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,5,3,2,1,19014,4,2,394,0006597,42,0
1966597920,2,8,10,2,8,,1,2,2,3,1,2,1,,4,2,2,3,2,0,1,0,5,1,4,4,1,1,4,2, ,1500, ,,,,,,,,,,,,,,,,,2,2,2,2,2,1,2,2,2,1,2,2,2,2,1,2,2,1,2,2,2,6,2,4,1,19014,4,2,394,0006597,42,0
1966597921,2,7,03,2,99,,1,2,2,4,2,2,1,,2,2,2,3,2,0,1,0,5,1,4,0,1,1,4,4, ,1500, ,,4,,,,,,,,,,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,3,2,1,1,19014,4,2,394,0006597,42,0
1966597922,2,8,10,2,4,,1,2,2,3,1,2,1,,5,2,2,3,2,0,1,0,5,1,5,0,3,,4,4, ,500, ,,2,,,,,,,,,8,01,1,,,3,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,1,2,2,2,4,2,2,1,19014,4,2,394,0006597,42,0
